Timestamp,Hospital Name,Hospital Full Name,Hospital Address,City Name(Hospital) ,Bing Address,Disease Name,Rate Staff,Rate Medical Facilities,Rate Parking,Rate Ward Facilities,Overall Ratings,Any Suggestions
3/14/2021 14:19:10,The Inamdar Heart Clinic,"The Inamdar Heart Clinic, 1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 411007","1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 411007",Pune,"1st Floor, Hrishikesh Dham(B), Lane Adjacent to Parihar Sweets, Opposite, State Bank of India, Parihar Chowk, I.T.I Road, Aundh, Pune 411007",Heart attack,5,5,4,5,5,
3/14/2021 14:19:47,The Inamdar Heart Clinic,"The Inamdar Heart Clinic, 1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 411007","1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 411007",Pune,"1st Floor, Hrishikesh Dham(B), Lane Adjacent to Parihar Sweets, Opposite, State Bank of India, Parihar Chowk, I.T.I Road, Aundh, Pune 411007",Heart attack,3,2,4,3,3,
3/14/2021 14:20:26,Somani Cardiac and Gynecology Center,,"4 th Dimension, Office no 105, 1 st floor, Gulawani Maharaj Road, Pandurang Colony, Erandwane, Pune, Maharashtra 411004",Pune,"105, First Floor, The 4th Dimension, Mehandale Garage Road, Erandwane, Pune, Maharashtra",Heart attack,4,3,5,4,4,
3/14/2021 14:21:29,Orchid Specialty Clinic,"Orchid Specialty Clinic, Phase 1, Hill Side Apartment, Baner Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045","Phase 1, Hill Side Apartment, Baner Rd, Baner Bio-Diversity Park, Baner, Pune, Maharashtra 411045",Pune,"103b, Hill Side, Phase 1, Near Ccd, Baner Road, Pune, Maharashtra 411045",Heart attack,3,4,2,,3,
3/14/2021 14:23:03,Apollo Clinic,,"Centriole Building, 130, ITI Rd, above Star Bucks coffee, Anand Park, Aundh, Pune, Maharashtra 411007",Pune,"Anand Park, Pune, Pune District, Maharashtra",Heart attack,4,4,5,4,4,
3/14/2021 14:23:17,Apollo Clinic,,"Centriole Building, 130, ITI Rd, above Star Bucks coffee, Anand Park, Aundh, Pune, Maharashtra 411007",Pune,"Anand Park, Pune, Pune District, Maharashtra",Heart attack,5,5,5,5,5,
3/14/2021 12:58:27,Psoriasis Treatment Centre,,"Dharmadhikari Ayurveda, Lokmanya Bal Gangadhar Tilak Rd, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Bal Gangadhar Tilak Road, Pune, Maharashtra-411030",Hepatitis A,4,4,5,,3,
3/14/2021 12:58:39,Psoriasis Treatment Centre,,"Dharmadhikari Ayurveda, Lokmanya Bal Gangadhar Tilak Rd, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Bal Gangadhar Tilak Road, Pune, Maharashtra-411030",Hepatitis A,3,4,3,,3,
3/14/2021 12:58:50,Psoriasis Treatment Centre,,"Dharmadhikari Ayurveda, Lokmanya Bal Gangadhar Tilak Rd, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Bal Gangadhar Tilak Road, Pune, Maharashtra-411030",Hepatitis A,3,4,3,,3,
3/14/2021 12:59:49,Dr. Lalit Shimpi Clinic,,"The Cedar Clinics, 1, Vrundali Apartments, Bhandarkar Instt. Rd, Shivajinagar, next to Yes Bank Corner, Pune, Maharashtra 411004",Pune,"Jehangir Hospital, 32, Sassoon Road, Near Pune Railway Station, Pune, Maharashtra 411001",Hepatitis A,3,3,4,,3,
3/14/2021 13:00:02,Dr. Lalit Shimpi Clinic,,"The Cedar Clinics, 1, Vrundali Apartments, Bhandarkar Instt. Rd, Shivajinagar, next to Yes Bank Corner, Pune, Maharashtra 411004",Pune,"Jehangir Hospital, 32, Sassoon Road, Near Pune Railway Station, Pune, Maharashtra 411001",Hepatitis A,4,3,4,3,4,
3/14/2021 13:00:14,Dr. Lalit Shimpi Clinic,,"The Cedar Clinics, 1, Vrundali Apartments, Bhandarkar Instt. Rd, Shivajinagar, next to Yes Bank Corner, Pune, Maharashtra 411004",Pune,"Jehangir Hospital, 32, Sassoon Road, Near Pune Railway Station, Pune, Maharashtra 411001",Hepatitis A,4,5,3,4,4,
3/14/2021 13:00:47,Dr. Lalit Shimpi Clinic,,"The Cedar Clinics, 1, Vrundali Apartments, Bhandarkar Instt. Rd, Shivajinagar, next to Yes Bank Corner, Pune, Maharashtra 411004",Pune,"Jehangir Hospital, 32, Sassoon Road, Near Pune Railway Station, Pune, Maharashtra 411001",Hepatitis A,4,3,4,,4,
3/14/2021 13:01:36,Dr. Abhay G Huprikar Clinic,,"3, Jitendra Image, Karve Road, Karve Rd, Pune, Maharashtra 411004",Pune,"3, Jitendra Image, Karve Road, Near Ranka Jewellers, Pune, Maharashtra 411004",Hepatitis A,4,3,4,,3,
3/14/2021 13:01:47,Dr. Abhay G Huprikar Clinic,,"3, Jitendra Image, Karve Road, Karve Rd, Pune, Maharashtra 411004",Pune,"3, Jitendra Image, Karve Road, Near Ranka Jewellers, Pune, Maharashtra 411004",Hepatitis A,3,4,4,,4,
3/14/2021 13:02:59,Dr. Sandeep Kulkarni Clinic,,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Hepatitis B,4,5,3,4,5,
3/14/2021 13:03:29,The Cedar Clinic,,"The Cedar Clinics, 1, Vrundali Apartments, Bhandarkar Instt. Rd, Shivajinagar, next to Yes Bank Corner, Pune, Maharashtra 411004",Pune,"1, Vrundali Apart, Next TO YES Bank, Bhandarkar Institute Road, 851/1, Shivajinagar, Near Golvilkar LAB, Pune, Maharashtra 411004",Hepatitis B,2,3,1,3,3,
3/14/2021 13:04:08,Poona Superspeciality Clinic,,"Town Square Shopping Center, Poona superspeciality clinic, 105, New Airport Rd, above dorabjee store, Viman Nagar, Pune, Maharashtra 411014",Pune,"204, SAI Apex, 2ND Floor, Viman Nagar, Pune, Maharashtra",Hepatitis B,5,5,5,,5,
3/14/2021 13:04:35,The Cedar Clinic,,"The Cedar Clinics. 1, Vrundali Apartments, Bhandarkar Instt. R, Deccan Gymkhana, next to Yes Bank Corner, Pune, Maharashtra 411004",Pune,"1, Vrundali Apart, Next TO YES Bank, Bhandarkar Institute Road, 851/1, Shivajinagar, Near Golvilkar LAB, Pune, Maharashtra 411004",Hepatitis B,2,4,1,,3,
3/14/2021 13:05:25,Sahyadri Super Speciality Hospital,,"Plot No. 30-C, Erandvane, Karve Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Plot no.30 – C, Deccan Gymkhana, Pune, Maharashtra 411004",Hepatitis B,2,4,2,,3,
3/14/2021 13:05:40,Sahyadri Super Speciality Hospital,,"Plot No. 30-C, Erandvane, Karve Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Plot no.30 – C, Deccan Gymkhana, Pune, Maharashtra 411004",Hepatitis B,4,3,3,,3,
3/14/2021 13:06:14,Pai Clinic & Diagnostic Centre,,"778, Abhinav Apartment, Shivaji Nagar, next to Congress House, Pune, Maharashtra 411005",Pune,"Abhinav Appt, 778/B-1, Near Congress House, Shivajinagar, Pune, Maharashtra 411005",Hepatitis B,1,1,1,,1,
3/14/2021 13:06:52,Jehangir Hospital,,"32, Sasoon Road Opposite Railway Station, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001",Pune,"32 Sassoon Road, Pune, Maharashtra 411001",Hepatitis B,3,4,2,3,4,
3/14/2021 13:07:23,RL Gastro Care,,"Lotus Court, 30, 1st, Pune - Satara Rd, Pune, Maharashtra 411009",Pune,"Pune Satara Road, Pune, Maharashtra-411009",Hepatitis B,4,3,3,4,3,
3/14/2021 13:08:13,Apollo Clinic,,"Centriole Building, 130, ITI Rd, above Star Bucks coffee, Anand Park, Aundh, Pune, Maharashtra 411007",Pune,"Anand Park, Pune, Pune District, Maharashtra",Hepatitis B,4,3,4,4,4,
3/14/2021 13:08:22,Apollo Clinic,,"Centriole Building, 130, ITI Rd, above Star Bucks coffee, Anand Park, Aundh, Pune, Maharashtra 411007",Pune,"Anand Park, Pune, Pune District, Maharashtra",Hepatitis B,5,4,5,5,5,
3/13/2021 12:37:50,Jeevanjyoti Hospital,,"MHASKE COMPLEX OPP SHIVARATNA HOTEL, Kalewadi Phata, Pune, 411017",Pune,"Opp. Hotel Athvan, Nr. Jyotiba Mandir, Pimpri, Kalewadi, Rahatani, Near Anand Motton Shop, Pune, Maharashtra 411019",Hepatitis C,3,4,3,4,4,
3/13/2021 12:43:02,Sahyadri Super Speciality Hospital,,"Plot No. 30-C, Erandvane, Karve Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Plot no.30 – C, Deccan Gymkhana, Pune, Maharashtra 411004",Hepatitis C,4,3,3,5,4,
3/13/2021 12:43:46,Pawar Multispeciality Hospital ,,"Survey No 22, Plot No 49, Balajinagar, Dhankawadi, Satara Rd, near Ellora Palace, Panchod, Pune, Maharashtra 411043",Pune,"SR. NO. 22, Plot NO. 49, Balajinagar, Dhankawadi, Pune, Maharashtra 411043",Hepatitis C,4,4,4,,3,
3/13/2021 12:45:57,KEM Hospital,,"489, Sardar, Mudaliar Rd, Rasta Peth, Pune, Maharashtra 411011",Pune,"489 Rasta Peth, Sardar Moodliar Road, Pune, Maharashtra 411011",Hepatitis C,4,3,4,4,4,
3/13/2021 12:47:16,KEM Hospital,,"489, Sardar, Mudaliar Rd, Rasta Peth, Pune, Maharashtra 411011",Pune,"489 Rasta Peth, Sardar Moodliar Road, Pune, Maharashtra 411011",Hepatitis C,3,5,4,5,4,
3/13/2021 12:49:14,Mai Mangeshkar Hospital,,"Survey No. 117/1, Mumbai - Bangalore Highway, Warje, Pune, Maharashtra 411058",Pune,"117/1, Mumbai Bangalore Highway, Warje, Pune, Maharashtra 411058",Hepatitis C,3,4,2,3,4,
3/13/2021 12:49:59,Jeevanjyoti Hospital,,"MHASKE COMPLEX OPP SHIVARATNA HOTEL, Kalewadi Phata, Pune, 411017",Pune,"Opp. Hotel Athvan, Nr. Jyotiba Mandir, Pimpri, Kalewadi, Rahatani, Near Anand Motton Shop, Pune, Maharashtra 411019",Hepatitis C,3,4,1,,3,
3/13/2021 12:50:52,Chellaram Hospital,,"Building No 4, Lalani Quantum, Pune Banglore Highway Pashan Exit, Bavdhan, Pune, Maharashtra 411021",Pune,"1St Floor, Lalani Quantum, Bavdhan, Mumbai Bangalore Highway, Opp Dsk Toyato Showroom, Pune, Maharashtra 411021",Hepatitis C,4,5,5,,5,
3/13/2021 12:51:30,Pawar Multispeciality Hospital ,,"Survey No 22, Plot No 49, Balajinagar, Dhankawadi, Satara Rd, near Ellora Palace, Panchod, Pune, Maharashtra 411043",Pune,"SR. NO. 22, Plot NO. 49, Balajinagar, Dhankawadi, Pune, Maharashtra 411043",Hepatitis C,4,3,4,,4,
3/14/2021 13:09:05,Umarji Mother and Child Care Hospital,,"Survey no. 13/1, Baner-Balewadi Phata, Beside Aditya Shagun ""Comfort zone"", Pune, Maharashtra 411045",Pune,"13/107-1 Baner Balewadi Road, Pune, Maharashtra-411045",Hepatitis C,4,3,3,4,3,
3/14/2021 13:09:18,Umarji Mother and Child Care Hospital,,"Survey no. 13/1, Baner-Balewadi Phata, Beside Aditya Shagun ""Comfort zone"", Pune, Maharashtra 411045",Pune,"13/107-1 Baner Balewadi Road, Pune, Maharashtra-411045",Hepatitis C,3,3,3,,4,
3/13/2021 12:52:19,Jehangir Hospital,,"32, Sasoon Road Opposite Railway Station, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001",Pune,"32 Sassoon Road, Pune, Maharashtra 411001",Hepatitis D,3,3,2,3,3,
3/13/2021 12:52:59,Jehangir Hospital,,"32, Sasoon Road Opposite Railway Station, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001",Pune,"32 Sassoon Road, Pune, Maharashtra 411001",Hepatitis D,4,3,4,,3,
3/13/2021 12:53:40,Healing Hands Clinic,"Healing Hands Clinic, 1st floor, Crystal Empire Building Opp. Hotel Sadanand Next to Amar Business Park, Baner Rd, Pune, Maharashtra 411045","1st floor, Crystal Empire Building Opp. Hotel Sadanand Next to Amar Business Park, Baner Rd, Pune, Maharashtra 411045",Pune,"1St Floor, Crystal Empire Building, Opposite Hotel Sadanand, Next To Amar Business Park, Off Baner Road, Baner, Laxman Nagar, Pune, Maharashtra 411045",Hepatitis D,4,4,3,,4,
3/13/2021 12:54:21,Ruby Hall Clinic,"Ruby Hall Clinic, 40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001","40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001",Pune,"40, Sassoon Road, Pune, Maharashtra 411001",Hepatitis D,5,5,5,5,5,
3/13/2021 12:55:04,Umarji Mother and Child Care Hospital,,"Survey no. 13/1, Baner-Balewadi Phata, Beside Aditya Shagun ""Comfort zone"", Pune, Maharashtra 411045",Pune,"13/107-1 Baner Balewadi Road, Pune, Maharashtra-411045",Hepatitis D,3,4,2,4,4,
3/13/2021 12:55:46,Bharati Hospital,,"Pune - Satara Rd, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043",Pune,"Pune-Satara Road, Dhankawadi, Pune, Maharashtra 411043",Hepatitis D,4,5,4,,3,
3/13/2021 12:56:47,Bharati Hospital,,"Pune - Satara Rd, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043",Pune,"Pune-Satara Road, Dhankawadi, Pune, Maharashtra 411043",Hepatitis D,3,3,4,3,3,
3/13/2021 12:58:54,Columbia Asia Hospital,,"22, 2A, Mundhwa - Kharadi Rd, Near Nyati Empire, Santipur, Thite Nagar, Kharadi, Pune, Maharashtra 411014",Pune,"22/2A, Near Nyati Empire, Kharadi Bypass Road, Pune, Maharashtra 410014",Hepatitis D,5,5,4,5,5,
3/13/2021 12:59:34,Columbia Asia Hospital,,"22, 2A, Mundhwa - Kharadi Rd, Near Nyati Empire, Santipur, Thite Nagar, Kharadi, Pune, Maharashtra 411014",Pune,"22/2A, Near Nyati Empire, Kharadi Bypass Road, Pune, Maharashtra 410014",Hepatitis D,3,4,2,,3,
3/13/2021 13:00:16,Sahyadri Super Speciality Hospital,"Sahyadri Super Speciality Hospital Nagar Road, Near Hermes Heritage, Nagar Rd, Shastrinagar, Yerawada, Pune, Maharashtra 411006","Near Hermes Heritage, Nagar Rd, Shastrinagar, Yerawada, Pune, Maharashtra 411006",Pune,"Near Hermes Heritage, Shastri Nagar, Nagar Road, Pune, Maharashtra 411006",Hepatitis D,4,3,4,5,4,
3/13/2021 13:00:51,Deenanath Mangeshkar Hospital,,"Near, Deenanath Mangeshkar Hospital Road, Mhatre Bridge, Erandwane, Pune, Maharashtra 411004",Pune,"Near Mhatre Bridge, Erandawane, Pune, Maharashtra 411004",Hepatitis D,4,3,4,4,4,
3/13/2021 13:01:31,Deenanath Mangeshkar Hospital,,"Near, Deenanath Mangeshkar Hospital Road, Mhatre Bridge, Erandwane, Pune, Maharashtra 411004",Pune,"Near Mhatre Bridge, Erandawane, Pune, Maharashtra 411004",Hepatitis D,2,3,1,,3,
3/13/2021 13:02:08,Apollo Clinic,,"Centriole Building, 130, ITI Rd, above Star Bucks coffee, Anand Park, Aundh, Pune, Maharashtra 411007",Pune,"Anand Park, Pune, Pune District, Maharashtra",Hepatitis D,3,4,3,4,4,
3/13/2021 13:26:00,Healing Hands Clinic,,"4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Pune,"4Th Floor, Millenium Star Extension, Above Kfc Restaurant, Adjacent To Ruby Hall Entrance Gate, Dhole Patil Road, Pune, Maharashtra 411001",Hepatitis D,4,4,3,4,4,
3/13/2021 13:27:19,Healing Hands Clinic,,"4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Pune,"4Th Floor, Millenium Star Extension, Above Kfc Restaurant, Adjacent To Ruby Hall Entrance Gate, Dhole Patil Road, Pune, Maharashtra 411001",Hepatitis D,2,1,1,3,2,
3/13/2021 13:27:54,Rainbow Hospital,,"Gat No.649,J.J.Nagar, Kesnand Rd, opposite EPIC Mall, Wagholi, Pune, Maharashtra 412207",Pune,"Kolte Archade, Nagar Road, Near Bajar Tal, Wagholi, Pune, Maharashtra 412207",Hepatitis D,4,3,2,,4,
3/13/2021 13:28:33,Inamdar Multispeciality Hospital,,"Inamdar Hospital building s No. 15, Fatima Nagar, Pune, Maharashtra 411040",Pune,"Hospital Building S. No. 15, Fatimanagar, Pune, Maharashtra 411040",Hepatitis D,4,5,3,4,4,
3/13/2021 13:29:12,Chellaram Hospital,,"Building No 4, Lalani Quantum, Pune Banglore Highway Pashan Exit, Bavdhan, Pune, Maharashtra 411021",Pune,"1St Floor, Lalani Quantum, Bavdhan, Mumbai Bangalore Highway, Opp Dsk Toyato Showroom, Pune, Maharashtra 411021",Hepatitis D,4,3,3,,4,
3/13/2021 13:29:48,Sahyadri Super Specialty Hospital,,"SN 163, Bhosale Garden Rd, beside Bhosale Nagar, Hadapsar, Pune, Maharashtra 411028",Pune,"G & G Towers, S No 153/A, Hissa No 1 To 4 / 21, Magarpatta Corner, Pune-Solapur Road, Pune - Solapur Road, Hadapsar, Pune, Maharashtra 411028",Hepatitis D,4,4,4,4,4,
3/13/2021 13:30:27,Sahyadri Super Specialty Hospital,,"SN 163, Bhosale Garden Rd, beside Bhosale Nagar, Hadapsar, Pune, Maharashtra 411028",Pune,"G & G Towers, S No 153/A, Hissa No 1 To 4 / 21, Magarpatta Corner, Pune-Solapur Road, Pune - Solapur Road, Hadapsar, Pune, Maharashtra 411028",Hepatitis D,4,3,2,,4,
3/13/2021 13:31:04,Deenanath Mangeshkar Hospital,,"Near, Deenanath Mangeshkar Hospital Road, Mhatre Bridge, Erandwane, Pune, Maharashtra 411004",Pune,"Near Mhatre Bridge, Erandawane, Pune, Maharashtra 411004",Hepatitis D,3,4,3,5,4,
3/13/2021 13:31:46,Umarji Mother and Child Care Hospital,,"Survey no. 13/1, Baner-Balewadi Phata, Beside Aditya Shagun ""Comfort zone"", Pune, Maharashtra 411045",Pune,"13/107-1 Baner Balewadi Road, Pune, Maharashtra-411045",Hepatitis E,2,3,2,3,3,
3/13/2021 13:32:29,Chellaram Hospital,,"Building No 4, Lalani Quantum, Pune Banglore Highway Pashan Exit, Bavdhan, Pune, Maharashtra 411021",Pune,"1St Floor, Lalani Quantum, Bavdhan, Mumbai Bangalore Highway, Opp Dsk Toyato Showroom, Pune, Maharashtra 411021",Hepatitis E,5,5,3,,4,
3/13/2021 13:33:23,Deenanath Mangeshkar Hospital,,"Near, Deenanath Mangeshkar Hospital Road, Mhatre Bridge, Erandwane, Pune, Maharashtra 411004",Pune,"Near Mhatre Bridge, Erandawane, Pune, Maharashtra 411004",Hepatitis E,5,4,4,5,5,
3/13/2021 13:33:59,Sahyadri Super Speciality Hospital,,"Plot No. 30-C, Erandvane, Karve Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Plot no.30 – C, Deccan Gymkhana, Pune, Maharashtra 411004",Hepatitis E,4,3,4,2,3,
3/13/2021 13:34:43,Sahyadri Super Speciality Hospital,,"Plot No. 30-C, Erandvane, Karve Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Plot no.30 – C, Deccan Gymkhana, Pune, Maharashtra 411004",Hepatitis E,5,5,5,5,5,
3/13/2021 13:35:30,Apollo Clinic,,"Centriole Building, 130, ITI Rd, above Star Bucks coffee, Anand Park, Aundh, Pune, Maharashtra 411007",Pune,"Anand Park, Pune, Pune District, Maharashtra",Hepatitis E,4,3,4,,3,
3/13/2021 15:49:34,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,5,4,3,,3,
3/13/2021 13:37:36,Dr. Anuj Surana Clinic,"Dr Anuj Surana - General Physician, best diabetologist, diabetes specialist, cardiac - heart care, asthma, thyroid, hypertension treatment doctor, high bp in kharadi, Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra 411014","Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra",Pune,"104, Turning Point-2, Pune, Maharashtra",Hypertension,4,3,4,,3,
3/13/2021 13:37:45,Dr. Anuj Surana Clinic,"Dr Anuj Surana - General Physician, best diabetologist, diabetes specialist, cardiac - heart care, asthma, thyroid, hypertension treatment doctor, high bp in kharadi, Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra 411014","Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra",Pune,"104, Turning Point-2, Pune, Maharashtra",Hypertension,4,5,4,,4,
3/13/2021 13:37:54,Dr. Anuj Surana Clinic,"Dr Anuj Surana - General Physician, best diabetologist, diabetes specialist, cardiac - heart care, asthma, thyroid, hypertension treatment doctor, high bp in kharadi, Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra 411014","Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra",Pune,"104, Turning Point-2, Pune, Maharashtra",Hypertension,4,4,5,,4,
3/13/2021 13:39:16,Dr. Anuj Surana Clinic,"Dr Anuj Surana - General Physician, best diabetologist, diabetes specialist, cardiac - heart care, asthma, thyroid, hypertension treatment doctor, high bp in kharadi, Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra 411014","Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra",Pune,"104, Turning Point-2, Pune, Maharashtra",Hypertension,4,4,3,3,4,
3/13/2021 13:39:26,Dr. Anuj Surana Clinic,"Dr Anuj Surana - General Physician, best diabetologist, diabetes specialist, cardiac - heart care, asthma, thyroid, hypertension treatment doctor, high bp in kharadi, Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra 411014","Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra",Pune,"104, Turning Point-2, Pune, Maharashtra",Hypertension,3,3,4,,3,
3/13/2021 13:39:38,Dr. Anuj Surana Clinic,"Dr Anuj Surana - General Physician, best diabetologist, diabetes specialist, cardiac - heart care, asthma, thyroid, hypertension treatment doctor, high bp in kharadi, Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra 411014","Surana clinic, 108 , first floor, Velstand opp. reliance mart, Bypass road, Mundhwa - Kharadi Rd, Kharadi, Pune, Maharashtra",Pune,"104, Turning Point-2, Pune, Maharashtra",Hypertension,3,3,4,,4,
3/13/2021 15:47:39,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,4,4,3,,4,
3/13/2021 15:47:49,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,3,2,3,,3,
3/13/2021 15:47:58,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,5,5,5,,4,
3/13/2021 15:49:15,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,4,4,4,,4,
3/13/2021 15:49:25,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,4,3,4,4,4,
3/13/2021 15:50:38,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,4,5,4,4,4,
3/13/2021 15:50:50,Dr. Rahul Patil Clinic,,"202/301 Choice A Apartment, B S, Dhole Patil Rd, opposite Ruby Hall, Pune, Maharashtra 411001",Pune,"202/301 Choice A Apartment, B S, Dhole Patil Rd, Opposite Ruby Hall, Pune, Maharashtra",Hypertension,3,4,4,,4,
3/13/2021 15:51:46,City Care Hospital,,"City Care Hospital, Kamal Nagar, near Datta Mandir, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Bharat Arcade, Plot No -3, 2394/A General Thimayya Road, Pune, Maharashtra 411001",Hypertension,3,4,4,,4,
3/13/2021 15:51:54,City Care Hospital,,"City Care Hospital, Kamal Nagar, near Datta Mandir, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Bharat Arcade, Plot No -3, 2394/A General Thimayya Road, Pune, Maharashtra 411001",Hypertension,4,3,4,,3,
3/13/2021 15:52:53,Dr. Uday Phadke Hospital,"Dr. Uday Phadke, 1st Floor, Sahyadri Hospital Deccan Gymkhana, Karve Rd, Erandwane, Pune, Maharashtra 411004","1st Floor, Sahyadri Hospital Deccan Gymkhana, Karve Rd, Erandwane, Pune, Maharashtra 411004",Pune,"25, Karve Road, Ayurved Rasashala Building, Galaxy Hospital Complex, Pune, Maharashtra",Hyperthyroidism,4,4,3,,4,
3/13/2021 15:53:02,Dr. Uday Phadke Hospital,"Dr. Uday Phadke, 1st Floor, Sahyadri Hospital Deccan Gymkhana, Karve Rd, Erandwane, Pune, Maharashtra 411004","1st Floor, Sahyadri Hospital Deccan Gymkhana, Karve Rd, Erandwane, Pune, Maharashtra 411004",Pune,"25, Karve Road, Ayurved Rasashala Building, Galaxy Hospital Complex, Pune, Maharashtra",Hyperthyroidism,3,4,3,,3,
3/13/2021 15:53:44,Dr. Shreerang Godbole Hospital,"Dr Shreerang Godbole, Revenue Colony, Shivajinagar, Pune, Maharashtra 411005","Revenue Colony, Shivajinagar, Pune, Maharashtra 411005",Pune,"6, Poonam Arcade, 1170/11, Opp Hotel Panchali, Revenue Colony, Shivajinagar, Pune, Maharashtra 411005",Hyperthyroidism,5,5,5,,5,
